Entity,Code,Year,Renewables (% growth)
Kazakhstan,KAZ,1988,21.97379
Kazakhstan,KAZ,1989,4.298353
Kazakhstan,KAZ,1990,1.0146737
Kazakhstan,KAZ,1991,-2.253604
Kazakhstan,KAZ,1992,-4.6388865
Kazakhstan,KAZ,1993,11.112726
Kazakhstan,KAZ,1994,20.31721
Kazakhstan,KAZ,1995,-9.238476
Kazakhstan,KAZ,1996,-12.003368
Kazakhstan,KAZ,1997,-11.349064
Kazakhstan,KAZ,1998,-5.508542
Kazakhstan,KAZ,1999,-0.1465559
Kazakhstan,KAZ,2000,22.815573
Kazakhstan,KAZ,2001,7.304263
Kazakhstan,KAZ,2002,10.003591
Kazakhstan,KAZ,2003,-2.9810548
Kazakhstan,KAZ,2004,-6.584394
Kazakhstan,KAZ,2005,-2.4910629
Kazakhstan,KAZ,2006,-1.1188984
Kazakhstan,KAZ,2007,5.192244
Kazakhstan,KAZ,2008,-8.708143
Kazakhstan,KAZ,2009,-7.7846885
Kazakhstan,KAZ,2010,16.614353
Kazakhstan,KAZ,2011,-1.7271638
Kazakhstan,KAZ,2012,-3.088969
Kazakhstan,KAZ,2013,1.2584805
Kazakhstan,KAZ,2014,6.99625
Kazakhstan,KAZ,2015,14.137709
Kazakhstan,KAZ,2016,26.86882
Kazakhstan,KAZ,2017,-2.8472424
Kazakhstan,KAZ,2018,-6.3496056
Kazakhstan,KAZ,2019,1.757276
Kazakhstan,KAZ,2020,7.5274944
Kazakhstan,KAZ,2021,5.4847956
Kazakhstan,KAZ,2022,6.7333937
Latvia,LVA,1986,0.7418394
Latvia,LVA,1987,23.26951
Latvia,LVA,1988,-18.87694
Latvia,LVA,1989,20.176733
Latvia,LVA,1990,24.673117
Latvia,LVA,1991,-27.157467
Latvia,LVA,1992,-23.022907
Latvia,LVA,1993,14.081717
Latvia,LVA,1994,14.916552
Latvia,LVA,1995,-11.134643
Latvia,LVA,1996,-36.636024
Latvia,LVA,1997,58.785606
Latvia,LVA,1998,46.1252
Latvia,LVA,1999,-36.10467
Latvia,LVA,2000,2.3559332
Latvia,LVA,2001,0.53116083
Latvia,LVA,2002,-12.469185
Latvia,LVA,2003,-5.915487
Latvia,LVA,2004,36.698032
Latvia,LVA,2005,7.817054
Latvia,LVA,2006,-18.091166
Latvia,LVA,2007,0.92521906
Latvia,LVA,2008,13.48052
Latvia,LVA,2009,11.46996
Latvia,LVA,2010,9.554445
Latvia,LVA,2011,-14.814007
Latvia,LVA,2012,29.218388
Latvia,LVA,2013,-12.956339
Latvia,LVA,2014,-19.515991
Latvia,LVA,2015,0.80838203
Latvia,LVA,2016,18.304693
Latvia,LVA,2017,53.899445
Latvia,LVA,2018,-29.497183
Latvia,LVA,2019,-8.406657
Latvia,LVA,2020,16.65684
Latvia,LVA,2021,1.6777039
Latvia,LVA,2022,-2.477944
Lithuania,LTU,1986,-2.2471905
Lithuania,LTU,1987,-5.7471333
Lithuania,LTU,1988,6.097567
Lithuania,LTU,1989,0
Lithuania,LTU,1990,7.6757193
Lithuania,LTU,1991,-18.35749
Lithuania,LTU,1992,-7.988167
Lithuania,LTU,1993,26.366568
Lithuania,LTU,1994,15.012717
Lithuania,LTU,1995,-17.477877
Lithuania,LTU,1996,-12.600535
Lithuania,LTU,1997,-9.509206
Lithuania,LTU,1998,41.35593
Lithuania,LTU,1999,-0.7194221
Lithuania,LTU,2000,-18.043476
Lithuania,LTU,2001,-3.4777462
Lithuania,LTU,2002,9.068691
Lithuania,LTU,2003,-7.026875
Lithuania,LTU,2004,31.881296
Lithuania,LTU,2005,13.65366
Lithuania,LTU,2006,32.549118
Lithuania,LTU,2007,81.53311
Lithuania,LTU,2008,9.797955
Lithuania,LTU,2009,-2.496618
Lithuania,LTU,2010,11.870373
Lithuania,LTU,2011,13.806688
Lithuania,LTU,2012,15.493191
Lithuania,LTU,2013,17.07673
Lithuania,LTU,2014,2.306831
Lithuania,LTU,2015,9.129691
Lithuania,LTU,2016,11.664927
Lithuania,LTU,2017,17.967617
Lithuania,LTU,2018,1.331842
Lithuania,LTU,2019,9.711933
Lithuania,LTU,2020,4.4570446
Lithuania,LTU,2021,8.615387
Lithuania,LTU,2022,-7.176316
Lower-middle-income countries,,1966,4.81019
Lower-middle-income countries,,1967,10.968232
Lower-middle-income countries,,1968,17.536427
Lower-middle-income countries,,1969,11.184669
Lower-middle-income countries,,1970,7.9891562
Lower-middle-income countries,,1971,3.219068
Lower-middle-income countries,,1972,0.70946217
Lower-middle-income countries,,1973,4.084742
Lower-middle-income countries,,1974,-0.12705922
Lower-middle-income countries,,1975,14.993513
Lower-middle-income countries,,1976,6.161666
Lower-middle-income countries,,1977,9.536791
Lower-middle-income countries,,1978,22.401762
Lower-middle-income countries,,1979,-1.2309313
Lower-middle-income countries,,1980,5.0239325
Lower-middle-income countries,,1981,7.396233
Lower-middle-income countries,,1982,-7.7792406
Lower-middle-income countries,,1983,0.01745224
Lower-middle-income countries,,1984,9.889865
Lower-middle-income countries,,1985,16.02547
Lower-middle-income countries,,1986,1.4864922
Lower-middle-income countries,,1987,0.7274151
Lower-middle-income countries,,1988,10.149312
Lower-middle-income countries,,1989,7.209122
Lower-middle-income countries,,1990,5.9286356
Lower-middle-income countries,,1991,5.6958914
Lower-middle-income countries,,1992,-0.31160116
Lower-middle-income countries,,1993,6.1026692
Lower-middle-income countries,,1994,6.1985493
Lower-middle-income countries,,1995,-0.92695355
Lower-middle-income countries,,1996,-0.4337728
Lower-middle-income countries,,1997,-5.704546
Lower-middle-income countries,,1998,20.046436
Lower-middle-income countries,,1999,0.714159
Lower-middle-income countries,,2000,-5.284512
Lower-middle-income countries,,2001,1.7166257
Lower-middle-income countries,,2002,3.5652757
Lower-middle-income countries,,2003,4.398072
Lower-middle-income countries,,2004,20.353233
Lower-middle-income countries,,2005,1.7383814
Lower-middle-income countries,,2006,11.490965
Lower-middle-income countries,,2007,6.781137
Lower-middle-income countries,,2008,-2.992779
Lower-middle-income countries,,2009,1.0196209
Lower-middle-income countries,,2010,8.301854
Lower-middle-income countries,,2011,12.022675
Lower-middle-income countries,,2012,-2.8609872
Lower-middle-income countries,,2013,19.13984
Lower-middle-income countries,,2014,4.7334075
Lower-middle-income countries,,2015,-2.4668932
Lower-middle-income countries,,2016,11.314225
Lower-middle-income countries,,2017,10.624754
Lower-middle-income countries,,2018,10.99819
Lower-middle-income countries,,2019,15.03545
Lower-middle-income countries,,2020,7.103944
Lower-middle-income countries,,2021,8.243429
Lower-middle-income countries,,2022,11.510599
Luxembourg,LUX,1966,-10.013658
Luxembourg,LUX,1967,12.857676
Luxembourg,LUX,1968,2.1365762
Luxembourg,LUX,1969,-12.980854
Luxembourg,LUX,1970,10.535026
Luxembourg,LUX,1971,-43.477856
Luxembourg,LUX,1972,17.919147
Luxembourg,LUX,1973,-11.710346
Luxembourg,LUX,1974,47.71253
Luxembourg,LUX,1975,-13.603062
Luxembourg,LUX,1976,-36.992817
Luxembourg,LUX,1977,124.604126
Luxembourg,LUX,1978,-1.9863605
Luxembourg,LUX,1979,8.742285
Luxembourg,LUX,1980,3.6720634
Luxembourg,LUX,1981,8.850086
Luxembourg,LUX,1982,-9.375513
Luxembourg,LUX,1983,-2.139771
Luxembourg,LUX,1984,7.3414326
Luxembourg,LUX,1985,-16.487783
Luxembourg,LUX,1986,17.669022
Luxembourg,LUX,1987,18.420612
Luxembourg,LUX,1988,-5.8248224
Luxembourg,LUX,1989,-22.532833
Luxembourg,LUX,1990,-7.3643684
Luxembourg,LUX,1991,18.751585
Luxembourg,LUX,1992,-16.540783
Luxembourg,LUX,1993,-0.07093549
Luxembourg,LUX,1994,23.702765
Luxembourg,LUX,1995,6.3444734
Luxembourg,LUX,1996,-29.811245
Luxembourg,LUX,1997,36.41051
Luxembourg,LUX,1998,39.0103
Luxembourg,LUX,1999,-14.8307085
Luxembourg,LUX,2000,40.040207
Luxembourg,LUX,2001,-1.7276168
Luxembourg,LUX,2002,-9.784067
Luxembourg,LUX,2003,-6.7065954
Luxembourg,LUX,2004,38.326324
Luxembourg,LUX,2005,7.0787787
Luxembourg,LUX,2006,17.496693
Luxembourg,LUX,2007,215.89963
Luxembourg,LUX,2008,1.6105533
Luxembourg,LUX,2009,-6.0697317
Luxembourg,LUX,2010,0.19789934
Luxembourg,LUX,2011,4.381454
Luxembourg,LUX,2012,10.130954
Luxembourg,LUX,2013,16.148436
Luxembourg,LUX,2014,20.591175
Luxembourg,LUX,2015,14.8848295
Luxembourg,LUX,2016,6.982541
Luxembourg,LUX,2017,28.141891
Luxembourg,LUX,2018,10.144579
Luxembourg,LUX,2019,10.287666
Luxembourg,LUX,2020,14.096904
Luxembourg,LUX,2021,-1.3386667
Luxembourg,LUX,2022,-4.323679
Malaysia,MYS,1966,17.887556
Malaysia,MYS,1967,4.768789
Malaysia,MYS,1968,10.896551
Malaysia,MYS,1969,26.119411
Malaysia,MYS,1970,18.54043
Malaysia,MYS,1971,-12.978369
Malaysia,MYS,1972,10.32505
Malaysia,MYS,1973,-3.986138
Malaysia,MYS,1974,-9.205776
Malaysia,MYS,1975,-0.09940863
Malaysia,MYS,1976,-5.6716385
Malaysia,MYS,1977,-18.881857
Malaysia,MYS,1978,17.548847
Malaysia,MYS,1979,22.077919
Malaysia,MYS,1980,27.659584
Malaysia,MYS,1981,10.833335
Malaysia,MYS,1982,-3.759402
Malaysia,MYS,1983,16.40625
Malaysia,MYS,1984,97.315445
Malaysia,MYS,1985,9.1836815
Malaysia,MYS,1986,9.345794
Malaysia,MYS,1987,20.51282
Malaysia,MYS,1988,15.366435
Malaysia,MYS,1989,-7.5819674
Malaysia,MYS,1990,-23.946785
Malaysia,MYS,1991,10.495626
Malaysia,MYS,1992,-3.6705792
Malaysia,MYS,1993,13.229132
Malaysia,MYS,1994,33.587467
Malaysia,MYS,1995,-4.0876093
Malaysia,MYS,1996,-16.62914
Malaysia,MYS,1997,-19.502317
Malaysia,MYS,1998,6.8056583
Malaysia,MYS,1999,69.441345
Malaysia,MYS,2000,0.17085075
Malaysia,MYS,2001,-12.224997
Malaysia,MYS,2002,-12.359673
Malaysia,MYS,2003,-5.376834
Malaysia,MYS,2004,11.674559
Malaysia,MYS,2005,7.320106
Malaysia,MYS,2006,6.3551545
Malaysia,MYS,2007,0.82045794
Malaysia,MYS,2008,28.553665
Malaysia,MYS,2009,-8.380002
Malaysia,MYS,2010,-7.9116106
Malaysia,MYS,2011,28.625751
Malaysia,MYS,2012,22.524761
Malaysia,MYS,2013,25.892794
Malaysia,MYS,2014,16.852856
Malaysia,MYS,2015,9.409439
Malaysia,MYS,2016,31.568062
Malaysia,MYS,2017,26.27666
Malaysia,MYS,2018,3.1826973
Malaysia,MYS,2019,8.665538
Malaysia,MYS,2020,10.902905
Malaysia,MYS,2021,17.598486
Malaysia,MYS,2022,6.4514756
Mexico,MEX,1966,14.159989
Mexico,MEX,1967,8.885157
Mexico,MEX,1968,14.749932
Mexico,MEX,1969,6.0433507
Mexico,MEX,1970,11.927498
Mexico,MEX,1971,-2.8857112
Mexico,MEX,1972,6.5811157
Mexico,MEX,1973,6.4451694
Mexico,MEX,1974,3.86523
Mexico,MEX,1975,-8.566767
Mexico,MEX,1976,13.59235
Mexico,MEX,1977,10.939777
Mexico,MEX,1978,-15.011376
Mexico,MEX,1979,13.154936
Mexico,MEX,1980,-6.317335
Mexico,MEX,1981,43.51753
Mexico,MEX,1982,-5.3240595
Mexico,MEX,1983,-8.810896
Mexico,MEX,1984,13.316131
Mexico,MEX,1985,20.143414
Mexico,MEX,1986,-17.88193
Mexico,MEX,1987,-4.0026245
Mexico,MEX,1988,11.668968
Mexico,MEX,1989,13.449955
Mexico,MEX,1990,-1.4061332
Mexico,MEX,1991,-3.87128
Mexico,MEX,1992,16.5928
Mexico,MEX,1993,-0.070893764
Mexico,MEX,1994,-20.084167
Mexico,MEX,1995,28.397392
Mexico,MEX,1996,10.309219
Mexico,MEX,1997,-14.039678
Mexico,MEX,1998,-4.679656
Mexico,MEX,1999,26.152409
Mexico,MEX,2000,4.050863
Mexico,MEX,2001,-11.726922
Mexico,MEX,2002,-10.678148
Mexico,MEX,2003,-13.019562
Mexico,MEX,2004,20.42843
Mexico,MEX,2005,10.510004
Mexico,MEX,2006,5.7911634
Mexico,MEX,2007,-5.5983963
Mexico,MEX,2008,31.472183
Mexico,MEX,2009,-25.679905
Mexico,MEX,2010,30.681765
Mexico,MEX,2011,-1.3446927
Mexico,MEX,2012,-5.8983383
Mexico,MEX,2013,-6.411105
Mexico,MEX,2014,33.538185
Mexico,MEX,2015,-9.335316
Mexico,MEX,2016,3.2020807
Mexico,MEX,2017,5.797851
Mexico,MEX,2018,7.365203
Mexico,MEX,2019,3.919053
Mexico,MEX,2020,20.168484
Mexico,MEX,2021,17.03415
Mexico,MEX,2022,-0.030976534
Middle Africa (EI),,1966,4.015243
Middle Africa (EI),,1967,-6.03469
Middle Africa (EI),,1968,4.316175
Middle Africa (EI),,1969,8.673978
Middle Africa (EI),,1970,11.582565
Middle Africa (EI),,1971,6.6803813
Middle Africa (EI),,1972,2.3121357
Middle Africa (EI),,1973,8.399248
Middle Africa (EI),,1974,-1.8241823
Middle Africa (EI),,1975,9.838963
Middle Africa (EI),,1976,-3.737712
Middle Africa (EI),,1977,2.6276112
Middle Africa (EI),,1978,0.4729271
Middle Africa (EI),,1979,2.2398949
Middle Africa (EI),,1980,5.3976893
Middle Africa (EI),,1981,5.618322
Middle Africa (EI),,1982,4.107249
Middle Africa (EI),,1983,5.6027412
Middle Africa (EI),,1984,4.617977
Middle Africa (EI),,1985,13.391209
Middle Africa (EI),,1986,3.2039285
Middle Africa (EI),,1987,0.16953945
Middle Africa (EI),,1988,1.586628
Middle Africa (EI),,1989,19.179512
Middle Africa (EI),,1990,-10.0908575
Middle Africa (EI),,1991,-2.9831886
Middle Africa (EI),,1992,8.46355
Middle Africa (EI),,1993,-5.6145487
Middle Africa (EI),,1994,-4.6962204
Middle Africa (EI),,1995,11.282206
Middle Africa (EI),,1996,0.31365156
Middle Africa (EI),,1997,-6.704068
Middle Africa (EI),,1998,-2.0995498
Middle Africa (EI),,1999,4.0676594
Middle Africa (EI),,2000,10.069656
Middle Africa (EI),,2001,2.2681952
Middle Africa (EI),,2002,0.96827745
Middle Africa (EI),,2003,3.5240054
Middle Africa (EI),,2004,15.874267
Middle Africa (EI),,2005,2.9195309
Middle Africa (EI),,2006,12.625826
Middle Africa (EI),,2007,-6.643242
Middle Africa (EI),,2008,7.044935
Middle Africa (EI),,2009,-0.4625976
Middle Africa (EI),,2010,4.105234
Middle Africa (EI),,2011,1.7810702
Middle Africa (EI),,2012,-1.0752976
Middle Africa (EI),,2013,14.249981
Middle Africa (EI),,2014,7.1621537
Middle Africa (EI),,2015,1.0416746
Middle Africa (EI),,2016,4.921925
Middle Africa (EI),,2017,13.15509
Middle Africa (EI),,2018,12.633478
Middle Africa (EI),,2019,5.41873
Middle Africa (EI),,2020,10.652029
Middle Africa (EI),,2021,-2.3367345
Middle Africa (EI),,2022,2.4819136
Middle East (EI),,1966,8.536744
Middle East (EI),,1967,11.102366
Middle East (EI),,1968,8.920992
Middle East (EI),,1969,10.216177
Middle East (EI),,1970,5.4097652
Middle East (EI),,1971,4.895973
Middle East (EI),,1972,21.685446
Middle East (EI),,1973,-17.918968
Middle East (EI),,1974,28.410685
Middle East (EI),,1975,12.967741
Middle East (EI),,1976,16.259396
Middle East (EI),,1977,12.22384
Middle East (EI),,1978,38.23581
Middle East (EI),,1979,-2.0018578
Middle East (EI),,1980,0.69544315
Middle East (EI),,1981,5.4907203
Middle East (EI),,1982,3.8330317
Middle East (EI),,1983,-3.6300838
Middle East (EI),,1984,1.4912128
Middle East (EI),,1985,0.623858
Middle East (EI),,1986,6.141031
Middle East (EI),,1987,25.597977
Middle East (EI),,1988,2.7596116
Middle East (EI),,1989,-11.714107
Middle East (EI),,1990,20.993864
Middle East (EI),,1991,-27.91676
Middle East (EI),,1992,61.92341
Middle East (EI),,1993,12.4503975
Middle East (EI),,1994,-17.443228
Middle East (EI),,1995,12.70603
Middle East (EI),,1996,0.24483204
Middle East (EI),,1997,-14.809692
Middle East (EI),,1998,8.057129
Middle East (EI),,1999,-31.222534
Middle East (EI),,2000,-9.074825
Middle East (EI),,2001,8.405436
Middle East (EI),,2002,45.596695
Middle East (EI),,2003,9.785902
Middle East (EI),,2004,24.767136
Middle East (EI),,2005,3.9445877
Middle East (EI),,2006,17.81069
Middle East (EI),,2007,-5.402046
Middle East (EI),,2008,-48.024483
Middle East (EI),,2009,-10.5057535
Middle East (EI),,2010,42.44653
Middle East (EI),,2011,6.097412
Middle East (EI),,2012,18.054342
Middle East (EI),,2013,10.247612
Middle East (EI),,2014,-11.43483
Middle East (EI),,2015,-11.993837
Middle East (EI),,2016,25.533915
Middle East (EI),,2017,7.5089335
Middle East (EI),,2018,-19.326252
Middle East (EI),,2019,153.45895
Middle East (EI),,2020,-10.725862
Middle East (EI),,2021,-9.587383
Middle East (EI),,2022,-6.5835595
Morocco,MAR,1966,-13.107997
Morocco,MAR,1967,-11.574954
Morocco,MAR,1968,13.519311
Morocco,MAR,1969,29.300571
Morocco,MAR,1970,-1.6081929
Morocco,MAR,1971,12.927198
Morocco,MAR,1972,4.999995
Morocco,MAR,1973,-25.313282
Morocco,MAR,1974,12.164426
Morocco,MAR,1975,-24.008972
Morocco,MAR,1976,-1.7716527
Morocco,MAR,1977,36.773537
Morocco,MAR,1978,3.7362695
Morocco,MAR,1979,11.723161
Morocco,MAR,1980,-4.2351484
Morocco,MAR,1981,-32.40924
Morocco,MAR,1982,-44.140625
Morocco,MAR,1983,-15.909094
Morocco,MAR,1984,-23.908525
Morocco,MAR,1985,32.78688
Morocco,MAR,1986,32.304527
Morocco,MAR,1987,28.304815
Morocco,MAR,1988,13.454544
Morocco,MAR,1989,23.611105
Morocco,MAR,1990,5.4451227
Morocco,MAR,1991,0.49179792
Morocco,MAR,1992,-21.37031
Morocco,MAR,1993,-54.045643
Morocco,MAR,1994,89.61625
Morocco,MAR,1995,-27.261902
Morocco,MAR,1996,220.2946
Morocco,MAR,1997,6.438422
Morocco,MAR,1998,-14.6903515
Morocco,MAR,1999,-53.57344
Morocco,MAR,2000,-5.2121162
Morocco,MAR,2001,36.58568
Morocco,MAR,2002,-3.0052304
Morocco,MAR,2003,58.74623
Morocco,MAR,2004,8.858514
Morocco,MAR,2005,-34.586365
Morocco,MAR,2006,-0.4525602
Morocco,MAR,2007,1.3038278
Morocco,MAR,2008,2.8027058
Morocco,MAR,2009,143.76068
Morocco,MAR,2010,39.43907
Morocco,MAR,2011,-34.62814
Morocco,MAR,2012,-12.5514145
Morocco,MAR,2013,69.55613
Morocco,MAR,2014,-10.967499
Morocco,MAR,2015,23.833954
Morocco,MAR,2016,5.605316
Morocco,MAR,2017,-0.4807055
Morocco,MAR,2018,39.902138
Morocco,MAR,2019,16.333067
Morocco,MAR,2020,-7.477653
Morocco,MAR,2021,10.972667
Morocco,MAR,2022,-7.6350093
Netherlands,NLD,1976,8.5927725
Netherlands,NLD,1977,-0.5733967
Netherlands,NLD,1978,39.677048
Netherlands,NLD,1979,-8.670521
Netherlands,NLD,1980,-7.414097
Netherlands,NLD,1981,5.9570312
Netherlands,NLD,1982,-75.576035
Netherlands,NLD,1983,-12.83018
Netherlands,NLD,1984,-92.64069
Netherlands,NLD,1985,2511.7646
Netherlands,NLD,1986,25.450443
Netherlands,NLD,1987,26.570929
Netherlands,NLD,1988,20.992899
Netherlands,NLD,1989,12.543964
Netherlands,NLD,1990,-15.520835
Netherlands,NLD,1991,16.152906
Netherlands,NLD,1992,8.280253
Netherlands,NLD,1993,10.784316
Netherlands,NLD,1994,13.0097275
Netherlands,NLD,1995,11.432171
Netherlands,NLD,1996,28.95292
Netherlands,NLD,1997,10.735691
Netherlands,NLD,1998,15.457237
Netherlands,NLD,1999,7.7902317
Netherlands,NLD,2000,18.326069
Netherlands,NLD,2001,10.731578
Netherlands,NLD,2002,20.100391
Netherlands,NLD,2003,-0.27971268
Netherlands,NLD,2004,34.08215
Netherlands,NLD,2005,40.316284
Netherlands,NLD,2006,14.3036
Netherlands,NLD,2007,33.64209
Netherlands,NLD,2008,12.0579
Netherlands,NLD,2009,18.588602
Netherlands,NLD,2010,-8.529318
Netherlands,NLD,2011,15.884256
Netherlands,NLD,2012,2.2505999
Netherlands,NLD,2013,-3.1033516
Netherlands,NLD,2014,0.8761525
Netherlands,NLD,2015,8.435631
Netherlands,NLD,2016,1.9678593
Netherlands,NLD,2017,19.879854
Netherlands,NLD,2018,19.212448
Netherlands,NLD,2019,21.500801
Netherlands,NLD,2020,36.23686
Netherlands,NLD,2021,18.522274
Netherlands,NLD,2022,16.72653
New Zealand,NZL,1966,7.01741
New Zealand,NZL,1967,1.5654087
New Zealand,NZL,1968,5.7744503
New Zealand,NZL,1969,-0.8034885
New Zealand,NZL,1970,7.560897
New Zealand,NZL,1971,12.239229
New Zealand,NZL,1972,5.569458
New Zealand,NZL,1973,-1.1012018
New Zealand,NZL,1974,5.6811213
New Zealand,NZL,1975,8.697355
New Zealand,NZL,1976,-6.4782977
New Zealand,NZL,1977,-4.874313
New Zealand,NZL,1978,5.764401
New Zealand,NZL,1979,15.063107
New Zealand,NZL,1980,4.995358
New Zealand,NZL,1981,1.3229012
New Zealand,NZL,1982,-6.2262716
New Zealand,NZL,1983,7.229233
New Zealand,NZL,1984,3.57579
New Zealand,NZL,1985,-3.5404205
New Zealand,NZL,1986,11.339235
New Zealand,NZL,1987,-0.7207155
New Zealand,NZL,1988,4.3466687
New Zealand,NZL,1989,0.34753084
New Zealand,NZL,1990,3.9831758
New Zealand,NZL,1991,-0.46655536
New Zealand,NZL,1992,-7.1248236
New Zealand,NZL,1993,10.550535
New Zealand,NZL,1994,8.238864
New Zealand,NZL,1995,5.698514
New Zealand,NZL,1996,-4.6387615
New Zealand,NZL,1997,-9.692031
New Zealand,NZL,1998,8.857477
New Zealand,NZL,1999,-7.450688
New Zealand,NZL,2000,6.7182183
New Zealand,NZL,2001,-10.411894
New Zealand,NZL,2002,12.014246
New Zealand,NZL,2003,-4.752636
New Zealand,NZL,2004,14.606083
New Zealand,NZL,2005,-10.474932
New Zealand,NZL,2006,1.8649459
New Zealand,NZL,2007,2.0451307
New Zealand,NZL,2008,-1.7739594
New Zealand,NZL,2009,10.512554
New Zealand,NZL,2010,5.470741
New Zealand,NZL,2011,3.1607866
New Zealand,NZL,2012,-5.36747
New Zealand,NZL,2013,1.3079882
New Zealand,NZL,2014,6.980622
New Zealand,NZL,2015,2.802062
New Zealand,NZL,2016,3.874576
New Zealand,NZL,2017,-2.587515
New Zealand,NZL,2018,2.7736902
New Zealand,NZL,2019,-0.92090964
New Zealand,NZL,2020,-3.1827867
New Zealand,NZL,2021,1.3781667
New Zealand,NZL,2022,6.552303
Non-OECD (EI),,1966,9.178484
Non-OECD (EI),,1967,0.8105159
Non-OECD (EI),,1968,13.580012
Non-OECD (EI),,1969,9.324562
Non-OECD (EI),,1970,11.325216
Non-OECD (EI),,1971,5.5707455
Non-OECD (EI),,1972,5.6877375
Non-OECD (EI),,1973,4.3379307
Non-OECD (EI),,1974,9.963417
Non-OECD (EI),,1975,3.856039
Non-OECD (EI),,1976,7.183683
Non-OECD (EI),,1977,10.000742
Non-OECD (EI),,1978,11.008799
Non-OECD (EI),,1979,7.132387
Non-OECD (EI),,1980,8.158291
Non-OECD (EI),,1981,3.0115008
Non-OECD (EI),,1982,1.4508605
Non-OECD (EI),,1983,5.651605
Non-OECD (EI),,1984,9.57253
Non-OECD (EI),,1985,6.3330173
Non-OECD (EI),,1986,5.7546735
Non-OECD (EI),,1987,2.9208899
Non-OECD (EI),,1988,5.9316516
Non-OECD (EI),,1989,2.9178977
Non-OECD (EI),,1990,2.9170275
Non-OECD (EI),,1991,3.5835028
Non-OECD (EI),,1992,0.86545944
Non-OECD (EI),,1993,5.369246
Non-OECD (EI),,1994,5.756247
Non-OECD (EI),,1995,4.0451407
Non-OECD (EI),,1996,0.044071674
Non-OECD (EI),,1997,1.5701652
Non-OECD (EI),,1998,4.3706417
Non-OECD (EI),,1999,0.86205006
Non-OECD (EI),,2000,2.6750922
Non-OECD (EI),,2001,2.3308635
Non-OECD (EI),,2002,3.0799866
Non-OECD (EI),,2003,1.6557336
Non-OECD (EI),,2004,12.187136
Non-OECD (EI),,2005,5.7449102
Non-OECD (EI),,2006,5.7010293
Non-OECD (EI),,2007,6.949103
Non-OECD (EI),,2008,9.952521
Non-OECD (EI),,2009,2.8582692
Non-OECD (EI),,2010,9.475052
Non-OECD (EI),,2011,2.618456
Non-OECD (EI),,2012,8.185601
Non-OECD (EI),,2013,9.019852
Non-OECD (EI),,2014,7.8814864
Non-OECD (EI),,2015,3.465414
Non-OECD (EI),,2016,7.330823
Non-OECD (EI),,2017,6.8442225
Non-OECD (EI),,2018,9.178233
Non-OECD (EI),,2019,7.617247
Non-OECD (EI),,2020,5.297303
Non-OECD (EI),,2021,7.928169
Non-OECD (EI),,2022,7.99191
North America,,1966,4.614198
North America,,1967,8.554422
North America,,1968,1.6382337
North America,,1969,10.920727
North America,,1970,1.5256643
North America,,1971,5.4469824
North America,,1972,6.069064
North America,,1973,2.9682517
North America,,1974,8.896912
North America,,1975,-2.099657
North America,,1976,0.05170107
North America,,1977,-9.4112215
North America,,1978,14.678537
North America,,1979,2.1908045
North America,,1980,0.612247
North America,,1981,1.3119102
North America,,1982,6.465113
North America,,1983,5.2108645
North America,,1984,2.7186155
North America,,1985,-2.467227
North America,,1986,2.1966338
North America,,1987,-4.659307
North America,,1988,-4.9040737
North America,,1989,6.656766
North America,,1990,7.4177384
North America,,1991,1.5971541
North America,,1992,-2.6193857
North America,,1993,5.443251
North America,,1994,-2.3709655
North America,,1995,9.081936
North America,,1996,6.7436576
North America,,1997,0.5843997
North America,,1998,-5.6259274
North America,,1999,2.597785
North America,,2000,-3.029114
North America,,2001,-11.020571
North America,,2002,10.96114
North America,,2003,1.493752
North America,,2004,2.6710153
North America,,2005,5.8846116
North America,,2006,6.5392494
North America,,2007,1.8329382
North America,,2008,11.863792
North America,,2009,4.9450636
North America,,2010,4.223883
North America,,2011,12.37768
North America,,2012,-0.42386055
North America,,2013,5.63823
North America,,2014,2.1984339
North America,,2015,2.4663448
North America,,2016,7.7997923
North America,,2017,6.50692
North America,,2018,1.1359811
North America,,2019,2.2332191
North America,,2020,2.4700165
North America,,2021,5.10031
North America,,2022,7.711649
North America (EI),,1966,4.6747923
North America (EI),,1967,8.762884
North America (EI),,1968,1.6330361
North America (EI),,1969,11.147022
North America (EI),,1970,1.5060067
North America (EI),,1971,5.1936507
North America (EI),,1972,6.1578274
North America (EI),,1973,2.998519
North America (EI),,1974,9.057629
North America (EI),,1975,-2.049911
North America (EI),,1976,-0.09590387
North America (EI),,1977,-9.790504
North America (EI),,1978,15.051949
North America (EI),,1979,2.1226287
North America (EI),,1980,0.47672987
North America (EI),,1981,1.4597893
North America (EI),,1982,6.5895677
North America (EI),,1983,5.1945686
North America (EI),,1984,2.743733
North America (EI),,1985,-2.6154578
North America (EI),,1986,2.1099925
North America (EI),,1987,-4.841161
North America (EI),,1988,-5.1745176
North America (EI),,1989,7.0396066
North America (EI),,1990,7.5370193
North America (EI),,1991,1.6513705
North America (EI),,1992,-2.2454858
North America (EI),,1993,5.932772
North America (EI),,1994,-2.3137748
North America (EI),,1995,9.1484785
North America (EI),,1996,6.842661
North America (EI),,1997,0.5765438
North America (EI),,1998,-5.774087
North America (EI),,1999,2.5834322
North America (EI),,2000,-2.993369
North America (EI),,2001,-11.122066
North America (EI),,2002,11.19169
North America (EI),,2003,1.4674067
